Player,Squad,Age,Born,SCA90,GCA90,COV_Factor,Tax_Rate,Masa_Salarial_X,Log_Annual_Wages_Y,PassLive_P90,PassDead_P90,TO_P90,Sh_P90,Fld_P90,Def_P90,SCA_P90,GCA_P90,Attack_Efficiency_Ratio,Foul_Prone_Ratio,Net_Creative_Impact,Wage_Club_Ratio,Viability_Score,Club_Purchasing_Power,Age_Sq,Age_Prime_Flag,Perf_Age_Interaction,Pos_FW,Pos_GK,Pos_MF,Comp_La Liga,Comp_Ligue 1,Comp_Premier League,Comp_Serie A
Giovanni Di Lorenzo,Napoli,30,1993,2.16,0.22,0.9398461256937866,0.532244220529071,112200000.0,14.30717758459676,1.945945945945946,0.1081081081081081,0.0,0.054054054054054,0.027027027027027,0.027027027027027,2.1621621621621623,0.2162162162162162,0.1,1.0,0.2162162162162162,0.0145725454894188,0.4976940019044453,105450735.30284286,900,1,6.486486486486487,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Boulaye Dia,Lazio,27,1996,2.27,0.33,0.9398461256937866,0.532244220529071,77280000.0,13.904955030575476,1.6528925619834711,0.0,0.1652892561983471,0.3305785123966942,0.0826446280991735,0.0413223140495867,2.272727272727273,0.3305785123966942,0.1454545454545454,2.0,0.1652892561983471,0.0141507066346812,0.4976940019044453,72631308.59361583,729,1,8.925619834710744,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Assane Diao,Como,18,2005,2.23,0.29,0.9398461256937866,0.532244220529071,44520000.0,13.742939865129438,1.5107913669064748,0.0,0.2877697841726618,0.2158273381294964,0.2158273381294964,0.0,2.2302158273381294,0.2877697841726618,0.1290322580645161,0.2158273381294964,0.0,0.0208894878706199,0.4976940019044453,41841949.51588738,324,0,5.179856115107913,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Federico Dimarco,Inter,26,1997,4.0,0.58,0.9398461256937866,0.532244220529071,136200000.0,15.349465244930672,2.355371900826446,1.0743801652892562,0.0826446280991735,0.371900826446281,0.0826446280991735,0.0,3.96694214876033,0.578512396694215,0.1458333333333333,0.0826446280991735,0.4958677685950414,0.0340416771420062,0.4976940019044453,128007042.31949373,676,1,15.041322314049587,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Berat Djimsiti,Atalanta,31,1993,1.02,0.24,0.9398461256937866,0.532244220529071,58640000.0,14.10072092861597,0.7849829351535836,0.0,0.0,0.2389078498293515,0.0,0.0,1.023890784982935,0.2389078498293515,0.2333333333333333,0.0,0.2389078498293515,0.0226814768153622,0.4976940019044453,55112576.810683645,961,0,7.406143344709898,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dodô,Fiorentina,25,1998,2.17,0.32,0.9398461256937866,0.532244220529071,65840000.0,14.009126874123655,1.6184971098265897,0.0578034682080924,0.1156069364161849,0.0867052023121387,0.2312138728323699,0.0578034682080924,2.167630057803468,0.3179190751445087,0.1466666666666666,4.0,0.2023121387283237,0.0184330276911548,0.4976940019044453,61879468.9156789,625,1,7.947976878612717,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Benjamín Domínguez,Bologna,20,2003,2.88,0.49,0.9398461256937866,0.532244220529071,45300000.0,13.514405465180351,2.1126760563380285,0.0,0.352112676056338,0.0704225352112676,0.2816901408450704,0.0704225352112676,2.887323943661972,0.4929577464788732,0.1707317073170731,4.0,0.1408450704225352,0.0163355408388521,0.4976940019044453,42575029.49392853,400,0,9.859154929577464,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Patrick Dorgu,Lecce,19,2004,2.84,0.34,0.9398461256937866,0.532244220529071,19550000.0,13.7174290831164,1.862745098039216,0.0980392156862745,0.196078431372549,0.196078431372549,0.4411764705882353,0.0490196078431372,2.843137254901961,0.3431372549019608,0.1206896551724137,9.0,0.1470588235294117,0.0463721246895942,0.4976940019044453,18373991.757313527,361,0,6.519607843137255,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alberto Dossena,Como,25,1998,0.54,0.1,0.9398461256937866,0.532244220529071,44520000.0,14.430696197054507,0.4433497536945812,0.0,0.0492610837438423,0.0492610837438423,0.0,0.0,0.541871921182266,0.0985221674876847,0.1818181818181818,0.0,0.0492610837438423,0.0415543575920934,0.4976940019044453,41841949.51588738,625,1,2.463054187192118,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Anastasios Douvikas,Como,24,1999,2.95,0.16,0.9398461256937866,0.532244220529071,44520000.0,14.207552645740298,2.34375,0.0,0.3125,0.15625,0.15625,0.0,2.96875,0.15625,0.0526315789473684,0.15625,-0.15625,0.0332434860736747,0.4976940019044453,41841949.51588738,576,0,3.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Artem Dovbyk,Roma,27,1997,1.94,0.22,0.9398461256937866,0.532244220529071,109090000.0,14.930107208927785,1.5985130111524164,0.0,0.1486988847583643,0.1486988847583643,0.037174721189591,0.0,1.933085501858736,0.2230483271375465,0.1153846153846153,0.037174721189591,0.0743494423791821,0.027943334740401,0.4976940019044453,102527813.85193518,729,1,6.022304832713755,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Ondrej Duda,Hellas Verona,29,1994,2.74,0.26,0.9398461256937866,0.532244220529071,29340000.0,13.821412516852025,1.6917293233082706,0.6766917293233082,0.075187969924812,0.112781954887218,0.150375939849624,0.037593984962406,2.744360902255639,0.2631578947368421,0.0958904109589041,4.0,0.18796992481203,0.034284915124801,0.4976940019044453,27575085.3278557,841,1,7.63157894736842,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Denzel Dumfries,Inter,28,1996,2.53,0.18,0.9398461256937866,0.532244220529071,136200000.0,15.329836528532333,1.7511520737327189,0.2764976958525346,0.1382488479262673,0.1382488479262673,0.184331797235023,0.0460829493087557,2.5345622119815667,0.184331797235023,0.0727272727272727,4.0,0.0460829493087557,0.0333799979171245,0.4976940019044453,128007042.31949373,784,1,5.161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Paulo Dybala,Roma,30,1993,5.34,0.51,0.9398461256937866,0.532244220529071,109090000.0,15.243547072271264,2.993630573248408,1.2101910828025475,0.0636942675159235,0.3821656050955414,0.7006369426751593,0.0,5.35031847133758,0.5095541401273885,0.0952380952380952,0.7006369426751593,0.445859872611465,0.0382299241506519,0.4976940019044453,102527813.85193518,900,1,15.286624203821656,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Enzo Ebosse,Udinese,25,1999,3.0,0.0,0.9398461256937866,0.532244220529071,25290000.0,13.754198569270898,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,-1.0,0.0371897888235034,0.4976940019044453,23768708.518795863,625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Éderson,Atalanta,25,1999,3.06,0.31,0.9398461256937866,0.532244220529071,58640000.0,13.79486325404388,2.4375,0.0625,0.1875,0.1875,0.0625,0.125,3.0625,0.3125,0.1020408163265306,0.5,0.125,0.0167047133726336,0.4976940019044453,55112576.810683645,625,1,7.8125,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Kingsley Ehizibue,Udinese,29,1995,1.84,0.07,0.9398461256937866,0.532244220529071,25290000.0,13.710150042306449,1.4028776978417266,0.1438848920863309,0.0359712230215827,0.1079136690647482,0.1079136690647482,0.0359712230215827,1.83453237410072,0.0719424460431654,0.0392156862745098,3.0,0.0359712230215827,0.0355871886120996,0.4976940019044453,23768708.518795863,841,1,2.0863309352517985,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jeff Ekhator,Genoa,17,2006,2.46,0.23,0.9398461256937866,0.532244220529071,30190000.0,13.038981768465275,1.7647058823529411,0.0,0.0,0.2352941176470588,0.4705882352941176,0.0,2.4705882352941178,0.2352941176470588,0.0952380952380952,0.4705882352941176,0.2352941176470588,0.0152368333885392,0.4976940019044453,28373954.534695417,289,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Jurgen Ekkelenkamp,Udinese,24,2000,1.81,0.29,0.9398461256937866,0.532244220529071,25290000.0,14.077874822431763,1.380952380952381,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.0476190476190476,0.0476190476190476,1.809523809523809,0.2857142857142857,0.1578947368421052,1.0,0.1904761904761904,0.0514037168841439,0.4976940019044453,23768708.518795863,576,0,6.857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Caleb Ekuban,Genoa,30,1994,2.27,0.49,0.9398461256937866,0.532244220529071,30190000.0,14.133922892664472,1.7741935483870968,0.0,0.0,0.3225806451612903,0.1612903225806451,0.0,2.258064516129032,0.4838709677419354,0.2142857142857143,0.1612903225806451,0.4838709677419354,0.0455429970554128,0.4976940019044453,28373954.534695417,900,1,14.516129032258064,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Elif Elmas,Torino,24,1999,2.56,0.26,0.9398461256937866,0.532244220529071,50970000.0,14.031857042027411,1.6814159292035398,0.0,0.3539823008849557,0.3539823008849557,0.1769911504424778,0.0,2.566371681415929,0.2654867256637168,0.1034482758620689,0.1769911504424778,-0.0884955752212389,0.0243581023288648,0.4976940019044453,47903957.026612304,576,0,6.371681415929203,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Emerson,Milan,25,1999,2.16,0.07,0.9398461256937866,0.532244220529071,94700000.0,14.180446634010837,1.8954248366013071,0.0,0.0,0.130718954248366,0.130718954248366,0.0,2.156862745098039,0.065359477124183,0.0303030303030303,0.130718954248366,0.065359477124183,0.0152103688251524,0.4976940019044453,89003428.10320158,625,1,1.6339869281045754,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yannik Engelhardt,Como,23,2001,1.86,0.15,0.9398461256937866,0.532244220529071,44520000.0,13.937728190688524,1.550387596899225,0.0775193798449612,0.0775193798449612,0.0,0.0775193798449612,0.0775193798449612,1.8604651162790693,0.1550387596899224,0.0833333333333333,1.0,0.0775193798449612,0.0253818508535489,0.4976940019044453,41841949.51588738,529,0,3.565891472868217,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Martin Erlic,Bologna,26,1998,1.08,0.27,0.9398461256937866,0.532244220529071,45300000.0,13.952749692910857,0.5405405405405405,0.0,0.0,0.2702702702702702,0.2702702702702702,0.0,1.081081081081081,0.2702702702702702,0.25,0.2702702702702702,0.2702702702702702,0.0253223494040183,0.4976940019044453,42575029.49392853,676,1,7.027027027027026,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Estanis,Bologna,20,2003,30.0,0.0,0.9398461256937866,0.532244220529071,45300000.0,14.041081781527414,20.0,0.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,-10.0,0.0276608891123418,0.4976940019044453,42575029.49392853,400,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Nahuel Estévez,Parma,28,1995,1.78,0.14,0.9398461256937866,0.532244220529071,25480000.0,13.919870573288517,0.9589041095890412,0.547945205479452,0.0,0.136986301369863,0.0,0.136986301369863,1.7808219178082192,0.136986301369863,0.0769230769230769,0.0,0.136986301369863,0.0435635792778649,0.4976940019044453,23947279.28267768,784,1,3.835616438356164,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Giovanni Fabbian,Bologna,21,2003,1.67,0.0,0.9398461256937866,0.532244220529071,45300000.0,13.519643627334313,1.1403508771929824,0.0,0.0,0.3508771929824561,0.087719298245614,0.087719298245614,1.6666666666666663,0.0,0.0,1.0,0.0,0.0164213335525442,0.4976940019044453,42575029.49392853,441,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Alieu Fadera,Como,22,2001,2.95,0.38,0.9398461256937866,0.532244220529071,44520000.0,13.62918097977278,2.021857923497268,0.0546448087431694,0.2732240437158469,0.1639344262295081,0.3278688524590163,0.1092896174863388,2.950819672131148,0.3825136612021858,0.1296296296296296,3.0,0.1092896174863388,0.0186433063791554,0.4976940019044453,41841949.51588738,484,0,8.415300546448087,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Nicolò Fagioli,Fiorentina,23,2001,4.02,0.37,0.9398461256937866,0.532244220529071,65840000.0,13.642351745042324,2.990654205607477,0.4672897196261683,0.0934579439252336,0.3738317757009346,0.0934579439252336,0.0,4.018691588785047,0.3738317757009346,0.0930232558139534,0.0934579439252336,0.2803738317757009,0.0127734514266263,0.4976940019044453,61879468.9156789,529,0,8.598130841121495,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Nicolò Fagioli,Juventus,23,2001,1.57,0.16,0.9398461256937866,0.532244220529071,125820000.0,15.6725775709876,1.2698412698412698,0.0,0.0,0.3174603174603174,0.0,0.0,1.5873015873015874,0.1587301587301587,0.0999999999999999,0.0,0.1587301587301587,0.0509054493559147,0.4976940019044453,118251439.53479224,529,0,3.65079365079365,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Wladimiro Falcone,Lecce,29,1995,0.29,0.03,0.9398461256937866,0.532244220529071,19550000.0,13.919870573288517,0.2105263157894736,0.0789473684210526,0.0,0.0,0.0,0.0,0.2894736842105263,0.0263157894736842,0.0909090909090909,0.0,0.0263157894736842,0.056777493606138,0.4976940019044453,18373991.757313527,841,1,0.763157894736842,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Davide Faraoni,Hellas Verona,32,1991,1.04,0.0,0.9398461256937866,0.532244220529071,29340000.0,14.067757055096903,1.0344827586206895,0.0,0.0,0.0,0.0,0.0,1.0344827586206895,0.0,0.0,0.0,0.0,0.0438620728905733,0.4976940019044453,27575085.3278557,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mattia Felici,Cagliari,23,2001,3.02,0.39,0.9398461256937866,0.532244220529071,28990000.0,13.038981768465275,1.7475728155339805,0.2912621359223301,0.7766990291262136,0.0970873786407767,0.0970873786407767,0.0,3.0097087378640777,0.3883495145631068,0.1290322580645161,0.0970873786407767,-0.3883495145631068,0.0158675405312176,0.4976940019044453,27246139.183862872,529,0,8.932038834951456,0.0,0.0,1.0,0.0,0.0,0.0,1.0
João Félix,Milan,24,1999,4.14,0.71,0.9398461256937866,0.532244220529071,94700000.0,14.517480619919656,2.9761904761904763,0.119047619047619,0.3571428571428571,0.3571428571428571,0.3571428571428571,0.0,4.166666666666666,0.7142857142857143,0.1714285714285714,0.3571428571428571,0.3571428571428571,0.0213064818951079,0.4976940019044453,89003428.10320158,576,0,17.142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Lewis Ferguson,Bologna,24,1999,2.93,0.09,0.9398461256937866,0.532244220529071,45300000.0,13.415153158194396,2.477064220183486,0.2752293577981651,0.091743119266055,0.0,0.0,0.091743119266055,2.935779816513761,0.091743119266055,0.03125,0.0,0.0,0.014792064384368,0.4976940019044453,42575029.49392853,576,0,2.201834862385321,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Alessandro Florenzi,Milan,33,1991,0.0,0.0,0.9398461256937866,0.532244220529071,94700000.0,14.054190928559416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134062584896037,0.4976940019044453,89003428.10320158,1089,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Youssouf Fofana,Milan,25,1999,2.23,0.22,0.9398461256937866,0.532244220529071,94700000.0,14.21879261038084,2.050359712230216,0.0,0.0,0.0,0.0,0.1798561151079136,2.2302158273381294,0.2158273381294964,0.0967741935483871,0.0,0.2158273381294964,0.0158049523565171,0.4976940019044453,89003428.10320158,625,1,5.39568345323741,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Michael Folorunsho,Fiorentina,26,1998,1.94,0.14,0.9398461256937866,0.532244220529071,65840000.0,13.867877264787593,1.25,0.0,0.2777777777777778,0.1388888888888889,0.1388888888888889,0.1388888888888889,1.9444444444444444,0.1388888888888889,0.0714285714285714,1.0,-0.1388888888888889,0.016004892062881,0.4976940019044453,61879468.9156789,676,1,3.611111111111111,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Michael Folorunsho,Napoli,26,1998,0.0,0.0,0.9398461256937866,0.532244220529071,112200000.0,14.339614199687444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150529792379885,0.4976940019044453,105450735.30284286,676,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Davide Frattesi,Inter,24,1999,1.4,0.15,0.9398461256937866,0.532244220529071,136200000.0,15.546855839103126,0.9558823529411764,0.0,0.1470588235294117,0.1470588235294117,0.1470588235294117,0.0,1.397058823529412,0.1470588235294117,0.1052631578947368,0.1470588235294117,0.0,0.0414702443480678,0.4976940019044453,128007042.31949373,576,0,3.5294117647058822,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Morten Frendrup,Genoa,23,2001,1.54,0.12,0.9398461256937866,0.532244220529071,30190000.0,13.845069360205818,1.3333333333333333,0.0,0.0,0.0,0.0869565217391304,0.1159420289855072,1.536231884057971,0.1159420289855072,0.0754716981132075,0.75,0.1159420289855072,0.03411725736999,0.4976940019044453,28373954.534695417,529,0,2.6666666666666665,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Martin Frese,Hellas Verona,26,1998,1.64,0.16,0.9398461256937866,0.532244220529071,29340000.0,13.16158409055761,0.819672131147541,0.4918032786885246,0.0,0.1639344262295082,0.1639344262295082,0.0,1.639344262295082,0.1639344262295082,0.1,0.1639344262295082,0.1639344262295082,0.0177232447171097,0.4976940019044453,27575085.3278557,676,1,4.262295081967213,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Remo Freuler,Bologna,32,1992,2.08,0.08,0.9398461256937866,0.532244220529071,45300000.0,13.972327193074582,1.8258426966292127,0.0561797752808988,0.0280898876404494,0.0,0.0280898876404494,0.1404494382022471,2.0786516853932584,0.0842696629213483,0.0405405405405405,0.2,0.0561797752808988,0.0258229822837135,0.4976940019044453,42575029.49392853,1024,0,2.696629213483146,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Matteo Gabbia,Milan,24,1999,0.92,0.13,0.9398461256937866,0.532244220529071,94700000.0,14.761910969397054,0.6694560669456068,0.1255230125523012,0.0,0.0418410041841004,0.0418410041841004,0.0418410041841004,0.9205020920502092,0.1255230125523012,0.1363636363636363,1.0,0.1255230125523012,0.0272061129870694,0.4976940019044453,89003428.10320158,576,0,3.01255230125523,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tommaso Gabellini,Torino,17,2006,0.0,0.0,0.9398461256937866,0.532244220529071,50970000.0,13.292417455184468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116281042937875,0.4976940019044453,47903957.026612304,289,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Tiago Gabriel,Lecce,19,2004,0.94,0.0,0.9398461256937866,0.532244220529071,19550000.0,12.706847933442663,0.9090909090909092,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,0.0,0.0,0.0168797953964194,0.4976940019044453,18373991.757313527,361,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Alessandro Gabrielloni,Como,30,1994,3.78,0.63,0.9398461256937866,0.532244220529071,44520000.0,14.525037304657882,2.5,0.0,0.0,0.625,0.625,0.0,3.75,0.625,0.1666666666666666,0.625,0.625,0.0456655187173781,0.4976940019044453,41841949.51588738,900,1,18.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Gianluca Gaetano,Cagliari,24,2000,4.28,0.45,0.9398461256937866,0.532244220529071,28990000.0,13.742939865129438,2.5892857142857144,0.5357142857142857,0.3571428571428571,0.5357142857142857,0.2678571428571428,0.0,4.285714285714286,0.4464285714285714,0.1041666666666666,0.2678571428571428,0.0892857142857143,0.0320800275957226,0.4976940019044453,27246139.183862872,576,0,10.714285714285715,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Antonino Gallo,Lecce,24,2000,2.48,0.1,0.9398461256937866,0.532244220529071,19550000.0,13.77468856344402,1.9310344827586208,0.4827586206896552,0.0344827586206896,0.0,0.0344827586206896,0.0,2.4827586206896552,0.1034482758620689,0.0416666666666666,0.0344827586206896,0.0689655172413793,0.0491048593350384,0.4976940019044453,18373991.757313527,576,0,2.4827586206896552,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Federico Gatti,Juventus,26,1998,1.07,0.08,0.9398461256937866,0.532244220529071,125820000.0,14.906790914209864,0.6967213114754098,0.0,0.040983606557377,0.2049180327868852,0.040983606557377,0.0819672131147541,1.0655737704918034,0.0819672131147541,0.0769230769230769,0.5,0.040983606557377,0.0236694058327015,0.4976940019044453,118251439.53479224,676,1,2.1311475409836067,0.0,0.0,0.0,0.0,0.0,0.0,1.0
David de Gea,Fiorentina,33,1990,0.29,0.09,0.9398461256937866,0.532244220529071,65840000.0,13.369942866484138,0.2285714285714285,0.0571428571428571,0.0,0.0,0.0,0.0,0.2857142857142857,0.0857142857142857,0.3,0.0,0.0857142857142857,0.0097275302064306,0.4976940019044453,61879468.9156789,1089,0,2.8285714285714287,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Valentin Gendrey,Lecce,24,2000,1.5,0.0,0.9398461256937866,0.532244220529071,19550000.0,14.71159858252091,1.0,0.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.1253196930946292,0.4976940019044453,18373991.757313527,576,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Daniele Ghilardi,Hellas Verona,21,2003,0.71,0.04,0.9398461256937866,0.532244220529071,29340000.0,13.666529445979302,0.4888888888888889,0.0,0.0,0.0,0.1777777777777777,0.0444444444444444,0.7111111111111111,0.0444444444444444,0.0625,4.0,0.0444444444444444,0.0293655551596126,0.4976940019044453,27575085.3278557,441,0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Lautaro Gianetti,Udinese,30,1993,0.41,0.0,0.9398461256937866,0.532244220529071,25290000.0,14.297423168665755,0.4081632653061224,0.0,0.0,0.0,0.0,0.0,0.4081632653061224,0.0,0.0,0.0,0.0,0.0640240522395717,0.4976940019044453,23768708.518795863,900,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Samuel Gigot,Lazio,30,1993,0.79,0.13,0.9398461256937866,0.532244220529071,77280000.0,14.330201419183476,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.131578947368421,0.1666666666666666,0.0,0.131578947368421,0.0216501189854486,0.4976940019044453,72631308.59361583,900,1,3.947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Mario Gila,Lazio,23,2000,1.25,0.03,0.9398461256937866,0.532244220529071,77280000.0,14.274567516066664,1.1147540983606556,0.0327868852459016,0.0,0.0655737704918032,0.0,0.0327868852459016,1.2459016393442623,0.0327868852459016,0.0263157894736842,0.0,0.0327868852459016,0.0204785305514627,0.4976940019044453,72631308.59361583,529,0,0.7540983606557378,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Billy Gilmour,Napoli,23,2001,3.06,0.31,0.9398461256937866,0.532244220529071,112200000.0,14.487881512426643,2.213740458015267,0.4580152671755725,0.0763358778625954,0.1526717557251908,0.1526717557251908,0.0,3.053435114503817,0.3053435114503817,0.0999999999999999,0.1526717557251908,0.2290076335877862,0.0174587898883671,0.4976940019044453,105450735.30284286,529,0,7.022900763358779,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Santiago Giménez,Milan,23,2001,2.15,0.54,0.9398461256937866,0.532244220529071,94700000.0,14.593983655351789,1.4864864864864864,0.0,0.5405405405405405,0.1351351351351351,0.0,0.0,2.162162162162162,0.5405405405405405,0.25,0.0,0.0,0.0230004636903888,0.4976940019044453,89003428.10320158,529,0,12.43243243243243,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Gvidas Gineitis,Torino,20,2004,2.45,0.13,0.9398461256937866,0.532244220529071,50970000.0,13.668317264295649,1.6352201257861634,0.3773584905660377,0.0,0.2515723270440251,0.1257861635220125,0.0628930817610062,2.452830188679245,0.1257861635220125,0.0512820512820512,2.0,0.1257861635220125,0.016934022450121,0.4976940019044453,47903957.026612304,400,0,2.5157232704402515,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Ben Godfrey,Atalanta,26,1998,0.0,0.0,0.9398461256937866,0.532244220529071,58640000.0,14.16124860164552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240967328540572,0.4976940019044453,55112576.810683645,676,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Edoardo Goldaniga,Como,30,1993,0.89,0.11,0.9398461256937866,0.532244220529071,44520000.0,13.742939865129438,0.6405693950177935,0.0711743772241992,0.0,0.1779359430604982,0.0,0.0,0.889679715302491,0.1067615658362989,0.12,0.0,0.1067615658362989,0.0208894878706199,0.4976940019044453,41841949.51588738,900,1,3.202846975088968,0.0,0.0,0.0,0.0,0.0,0.0,1.0
